Frame,Pitch,Yaw,Roll,EAR,MAR
1,4.703185900387337,1.3470141725000684,0.02314391232147449,0.15066954215424963,0.058474379216233066
2,3.3103127843514364,1.070331305778466,0.0292491636801094,0.19976729029879384,0.0227832404332777
3,0.39208563059859314,1.64048208797368,-0.02023903878585918,0.16878339710340573,0.08156473902861856
4,1.8024783365782469,2.1770273976007934,-0.06032062530420363,0.25018907233802323,0.10029542161850229
5,1.2172853475822516,2.1528557718899037,-0.07642851210703835,0.266296801597666,0.13006179403173482
6,1.4256579024703606,2.0001963254917334,-0.06940111657179936,0.24261546574363663,0.08295970381447579
7,1.6127292125875519,1.8355093971909506,-0.0765760773016754,0.25125691152526297,0.051130999256491366
8,1.2999941125745609,1.7203108564573946,-0.07241995337217061,0.25155141806491466,0.051130999256491366
9,0.9327207692977734,1.8341032013050131,-0.08165388313626121,0.2384789076535735,0.07870248542001067
10,0.6514634609654653,1.7839987520312177,-0.09603810078610342,0.23526042462912428,0.20405773099713892
11,0.16753097269134784,1.9202412922921899,-0.08721998464489446,0.23612416781994688,0.28597603029645213
12,0.1667393727552505,1.9553329683081608,-0.07646681997261456,0.2558648413088477,0.2202741702042516
13,0.8614454764899739,1.9829986397028705,-0.049068706013109434,0.2521375382723706,0.14085148948858445
14,0.7837104478558619,1.88150032626057,-0.050783960751971724,0.24787239684505116,0.11807209139655328
15,0.9930432482566925,1.866926574841949,-0.052803977787140285,0.2262655708575843,0.09772697579354847
16,0.9927571003711642,1.7289490614424166,-0.05211335866484301,0.24248019282013736,0.09982399517011595
17,1.115347549483449,1.727182203588538,-0.051504336601794244,0.25614479132273266,0.07110681947099658
18,1.1078398953076267,1.6998216555545904,-0.05230425569873479,0.24213433518440397,0.07282497321406947
19,1.1473714685941578,1.7019506330148144,-0.05243323628869737,0.25614479132273266,0.07282497321406947
20,1.1234879880751623,1.6993021908535169,-0.05217314560365604,0.2511602627580578,0.07282497321406947
21,0.16201175956893535,1.5257711535750837,-0.05077744957036255,0.2138365273855769,0.09457031182808988
22,0.2004915386455373,1.6073644243747316,-0.050335528477550996,0.209278679342992,0.12055396635449621
23,0.32087639906229914,1.6347963009452842,-0.045805700084013655,0.20641368138092914,0.12055396635449621
24,0.2687204733064887,1.590964499646336,-0.04391678854584516,0.19518337404949973,0.09480909262799544
25,0.016237724333750984,1.596103257037847,-0.04785326267291796,0.2100800044510583,0.1438121873166309
26,-0.07185684439822175,1.4968756542552195,-0.05232050851046854,0.19918158128677305,0.1438121873166309
27,-0.01153720853222193,1.4923207275688526,-0.048536376249021594,0.21351578456793036,0.11778822593376329
28,0.12098686775876229,1.54068509355128,-0.05091122624366602,0.2041893694805184,0.12055396635449621
29,0.31441679189389193,1.3876556082341165,-0.051210023697468486,0.2080999502200783,0.11744404390294068
30,0.13064146944731816,1.414792000420252,-0.04970282714357512,0.22328314113103115,0.16666666666666666
31,0.4876291962993099,1.4924798959506764,-0.04004399005396285,0.21351578456793036,0.11744404390294068
32,0.6853613103385908,1.558946161490579,-0.04799617474821943,0.22328314113103115,0.14051285846430578
33,0.4369722579059995,1.4713028882973127,-0.047719821866578006,0.2322891365620498,0.14337208778404376
