Frame,Pitch,Yaw,Roll,EAR,MAR
1,0.2784976823028627,3.4423211335193304,-0.11369066328321219,0.08042649482561406,0.08330120172105986
2,1.9913776780835861,2.6054381569206018,-0.0924643528234739,0.08005097089047393,0.0935674292327708
3,2.094213678184855,1.5796708029699358,-0.047368125175080995,0.04661506019003234,0.15903404916487007
4,0.6938325524651338,-1.0488312803425888,-0.017613546900076348,0.0825374456379181,0.14705882352941177
5,2.2361825877849526,-3.0201357308077204,-0.04999089596791562,0.1750253797676241,0.14285714285714285
6,1.9337105116472584,-2.6838039879790982,-0.04088330385379509,0.23326233239747746,0.10806864539165983
7,2.0781190490976424,-2.2747171416095657,-0.041769105890099384,0.22107271200585993,0.10806864539165983
8,1.595212385510397,-2.2428905125606615,-0.0420216529903962,0.19069491044897147,0.11139460994180819
9,1.8306538524526927,-2.2367454418353585,-0.04327428853012216,0.22721158453822907,0.10806864539165983
10,1.8418224669824108,-1.930588206744243,-0.035273992707665534,0.19973545837000645,0.0831890330807703
11,1.7364592320529033,-2.0504795173498263,-0.03324306466746538,0.18941256018212083,0.08105148404374488
12,1.7534126734719098,-1.8983027336965392,-0.04205985347960017,0.19837093951097307,0.08105148404374488
13,2.042091416107421,-1.9854342665860876,-0.0383484406102311,0.22673505742260405,0.08105148404374488
14,1.8676824080135455,-2.1354459252904565,-0.042240274914216024,0.2276347997139636,0.08096288702250068
15,1.4189695996465037,-2.092565557412695,-0.03877227436674068,0.2118673303644167,0.11139460994180819
16,1.4509126767891949,-2.21785570980451,-0.041717054319721426,0.21195061066055088,0.11106826896141314
17,1.5486454402426086,-2.169774078969328,-0.04158891192692855,0.21195061066055088,0.11448655114560448
18,1.5070758255235404,-2.155791881413301,-0.041739693413111754,0.2118673303644167,0.11106826896141314
19,1.749775249426727,-2.6502687807162553,-0.038259653825602064,0.21472589389195054,0.07892004626469847
20,1.5621427090856077,-2.502127047141748,-0.04472884850650861,0.24845852667278867,0.05403432269582992
21,1.4370145842970035,-2.617149633382404,-0.04020056654322946,0.21174779778270836,0.08108108108108109
22,1.182175519342054,-2.712197366881555,-0.0389157632803865,0.23112010971154395,0.08105148404374488
23,1.0263698063312487,-2.6910255523491764,-0.0407815060969484,0.2155863432582792,0.07892004626469847
24,1.0524170012661052,-2.8353084311339978,-0.041909096799088746,0.2107070169544548,0.10810810810810811
25,0.9379849636656845,-2.9857213791779835,-0.04514091089904307,0.1878701896005332,0.08546696378833459
26,1.1032569485353279,-3.1980882942125244,-0.0390490492813583,0.1838816341192532,0.08546696378833459
27,1.1556057168931642,-3.2343713833904797,-0.04070499070980997,0.18206520779824037,0.05405405405405406
28,1.418397530304934,-3.5050540749982013,-0.042244747624405846,0.18788254234287202,0.03822198817224581
29,1.8709332021518297,-3.6808974111135426,-0.060451254765513746,0.19829855821268377,0.05711954779775398
30,2.1581524826340472,-3.8116545378586455,-0.05790996541056939,0.2141772218271342,0.06386159585991316
31,1.4069065907886438,-3.8358392798468164,-0.06294324132679388,0.18764431261393766,0.057049790538512946
32,0.8619987164486071,-3.6512194112402883,-0.07722042387685275,0.22022643186471663,0.058823529411764705
33,0.8683929466264964,-3.3525386616358226,-0.0737276132117213,0.19710255124359372,0.11759620640757094
34,1.1870739263211407,-3.2029165683034413,-0.06869514327770171,0.2114746874705628,0.09035079029052513
35,1.4140849696458786,-2.5736275389426018,-0.06251478723036598,0.20166530841243496,0.14163943093313291
36,2.0921486904134143,-2.565150363000761,-0.06045438015351943,0.2162902263143086,0.16666666666666666
37,1.8579792605838459,-2.7005575049583443,-0.06655358723012163,0.21609664079466073,0.1737932151513777
38,4.05588544729626,-2.1258871864883178,-0.030994481075401193,0.19589290622866878,0.02702702702702703
39,4.018655694596633,-1.8487432629952634,-0.03614698147892383,0.2198659368362133,0.06043426966215648
40,3.9428928575935926,-1.466865885600663,-0.04048274497762768,0.21662360369286837,0.05711954779775398
41,3.5219925408316954,-1.266889547350579,-0.0472363137946082,0.24329997590854247,0.09296796411080281
42,3.6707395370859515,-0.5575633369279571,-0.05504120772819349,0.21306324942605434,0.12494259471568668
43,3.5544761048900773,-0.48263694065713103,-0.0537982766879214,0.23618432259374098,0.125
44,4.206258120028194,2.737039119753722,-0.052163185872528973,0.25710916012404,0.08808303292720551
45,3.9981494286598487,4.440041550626306,-0.057107509413616725,0.25451326868525825,0.058722021951470346
46,3.964737028328029,6.897777079984631,-0.09237184423759617,0.2793317499742554,0.09086737992230741
47,4.408837487911351,7.942694768097153,-0.12427778356308786,0.333790325490927,0.09578262852211515
48,4.655196946532768,8.730292977991574,-0.14736550616807956,0.3114250703360396,0.06984302957695783
49,4.960039442365654,8.915149624239282,-0.16737526633879823,0.3223381826595886,0.06662966046527696
50,4.833387232197764,9.096570328498753,-0.16650663400661622,0.3454431518515953,0.10179731971185753
51,5.327654106469079,9.042109106754463,-0.16600859786069125,0.34286479844351914,0.07198157507486946
52,4.928067351976304,9.122270624482729,-0.1564358210769168,0.3359053821304824,0.06237828615518053
53,4.824193746154694,8.960184979901706,-0.1607573171286702,0.3452001244158007,0.06222713912870551
54,5.051247578414967,9.03938637054445,-0.17307887024322746,0.3217932267453123,0.07179581586177382
55,4.921874332870059,9.052049400411086,-0.16585858212986662,0.3452289709644589,0.06222713912870551
56,5.166264965602675,9.230685581007373,-0.17659933236137962,0.3550054041472775,0.03210806495339678
57,5.65361515212465,9.293009456836206,-0.17177024099681665,0.3606054886774933,0.031113569564352756
58,5.550242439492547,9.363739916044233,-0.16420281551855462,0.3564246471291924,0.031113569564352756
59,5.240344009451411,9.182915000221854,-0.15454877256739244,0.32130116357699856,0.07179581586177382
60,5.406831890534211,9.37620267756764,-0.1594068042114295,0.3310791118585714,0.031113569564352756
61,5.427781603064705,9.479552865294783,-0.14510284378605695,0.3410941846679037,0.0
62,5.2699899828317776,9.419526664163454,-0.15020808939643313,0.32222367639015737,0.030082841879809342
63,5.573355529992186,9.476146166812832,-0.1536386796451432,0.3311842163926711,0.031113569564352756
64,5.516447799581697,9.343920443068791,-0.15373672162350646,0.3311842163926711,0.031113569564352756
65,5.261531864622948,9.181137368962961,-0.15401145918092168,0.33760309580363657,0.060165683759618685
66,4.642957264445878,9.116379009738376,-0.15466486808290197,0.3355838581764197,0.029297936765452382
67,4.686114405972148,8.990274752123153,-0.1669862138544251,0.34654159431351983,0.060165683759618685
68,4.241753707919179,8.953167654857637,-0.14140629566478924,0.2869903447358356,0.06726727939963124
69,5.013782252426765,5.80569939869216,-0.07190547136179817,0.18849518890706435,0.06531624303414552
70,4.756893151029466,4.360010742758441,-0.04094449174837288,0.19547055932491736,0.06173309979059935
71,4.194553115087598,3.485728667261143,-0.02544772573479152,0.16597679301850715,0.027513674254937545
72,3.364376272004861,2.7132947301782564,-0.021453536114488525,0.13113267975481913,0.05852057359806529
73,3.6251515362255167,2.692778631410568,-0.017768405983895088,0.1486111724793573,0.026783579200279007
74,2.52701260864234,2.1272409014775113,-0.018769013106957663,0.10675037086815983,0.052342392259021375
75,2.839937540303564,0.634322146729332,-0.007878216849725233,0.1493665105674442,0.026171196129510688
76,2.113660647457226,0.3234607751156344,-0.008844237863568867,0.148926775940178,0.025565499628245683
77,1.8704560823134893,-0.33489626135641937,-0.011107513106911035,0.14777895042834618,0.025565499628245683
78,1.8563579908176489,-1.0737680385052042,-0.011691749758583106,0.15705551033312903,0.025565499628245683
79,1.4910921005603868,-0.9563045601294229,-0.020721070564354512,0.1485267242378291,0.024929982747211407
80,2.0003039125189073,-2.106636390135905,-0.0203577165466992,0.1781526190771744,0.03607265133540433
81,2.030012605412682,-2.7189594552299856,-0.022567316085785112,0.18890882543424725,0.025507216374642365
82,2.4907693289018846,-3.029941155791041,-0.02785115895718421,0.1937363102750188,0.05852057359806529
83,2.7793020269000843,-3.189645084827982,-0.03140325709323925,0.1711749141215696,0.026234161806670223
84,2.9441046188949755,-3.3730523082476616,-0.02834205493265428,0.16852662002600433,0.060346173012315686
